tstp,house1,house2,house3,house4,house5,house6,house7,house8,house9,house10,house11,consumo_agregado
2011-12-26 19:00:00,0.774,0.249,0.067,0.348,0.739,0.139,0.119,0.263,0.156,0.03,0.247,3.1310000000000002
2011-12-26 19:30:00,0.567,0.262,0.104,0.402,0.918,0.136,0.123,0.128,0.175,0.054,0.155,3.0239999999999996
2011-12-26 20:00:00,0.341,0.92,0.295,0.911,0.553,0.137,0.124,0.127,0.177,0.059,0.156,3.8000000000000007
2011-12-26 20:30:00,0.798,0.894,0.384,0.312,0.596,0.137,0.195,0.149,0.171,0.026,0.237,3.8989999999999996
2011-12-26 21:00:00,0.644,0.586,0.248,0.278,0.654,0.137,0.124,0.14,0.154,0.025,0.213,3.203
2011-12-26 21:30:00,0.824,0.275,0.18,0.303,0.442,0.137,0.128,0.132,0.15,0.022,0.155,2.7479999999999993
2011-12-26 22:00:00,0.7,0.124,0.392,0.339,0.324,0.139,0.121,0.128,0.183,0.023,0.176,2.6490000000000005
2011-12-26 22:30:00,0.455,0.185,0.451,0.378,0.33,0.138,0.13,0.129,0.161,0.008,0.246,2.6109999999999998
2011-12-26 23:00:00,0.552,0.193,0.254,0.911,0.428,0.137,0.127,0.128,0.217,0.026,0.179,3.1519999999999997
2011-12-26 23:30:00,0.697,0.168,0.126,0.457,0.42,0.139,0.124,0.128,0.169,0.04,0.156,2.624
2011-12-27 00:00:00,0.675,0.141,0.145,0.326,0.219,0.138,0.125,0.127,0.139,0.032,0.209,2.2760000000000002
2011-12-27 00:30:00,0.478,0.13,0.282,1.911,0.329,0.137,0.103,0.127,0.116,0.008,0.243,3.864
2011-12-27 01:00:00,0.321,0.157,0.145,1.892,0.173,0.14,0.083,0.124,0.074,0.007,0.156,3.272
2011-12-27 01:30:00,0.263,0.207,0.095,1.882,0.093,0.138,0.068,0.125,0.063,0.009,0.157,3.1
2011-12-27 02:00:00,0.274,0.208,0.08,1.863,0.13,0.14,0.068,0.127,0.075,0.007,0.234,3.206
2011-12-27 02:30:00,0.28,0.173,0.062,1.8789999,0.16,0.14,0.068,0.349,0.032,0.009,0.219,3.3709998999999997
2011-12-27 03:00:00,0.257,0.2,0.102,1.829,0.099,0.138,0.068,0.376,0.081,0.014,0.192,3.356
2011-12-27 03:30:00,0.27,0.145,0.1,1.405,0.11,0.139,0.068,0.393,0.08,0.041,0.161,2.912
2011-12-27 04:00:00,0.321,0.19,0.099,0.244,0.142,0.14,0.069,0.315,0.094,0.038,0.238,1.8900000000000001
2011-12-27 04:30:00,0.302,0.089,0.051,0.868,0.155,0.14,0.068,0.129,0.144,0.034,0.254,2.234
2011-12-27 05:00:00,0.276,0.088,0.034,0.207,0.123,0.14,0.068,0.154,0.036,0.007,0.173,1.3059999999999998
2011-12-27 05:30:00,0.247,0.1,0.077,0.177,0.15,0.139,0.068,0.132,0.076,0.058,0.159,1.3830000000000002
2011-12-27 06:00:00,0.222,0.121,0.124,0.629,0.103,0.139,0.069,0.125,0.07,0.031,0.23,1.863
2011-12-27 06:30:00,0.249,0.155,0.168,0.193,0.078,0.138,0.068,0.125,0.23,0.021,0.189,1.6139999999999999
2011-12-27 07:00:00,0.253,0.153,0.105,0.2,0.143,0.139,0.068,0.127,0.155,0.033,0.158,1.534
2011-12-27 07:30:00,0.23,0.162,0.064,0.207,0.115,0.139,0.068,0.126,0.171,0.025,0.231,1.538
2011-12-27 08:00:00,0.225,0.142,0.107,0.234,0.104,0.138,0.068,0.125,0.134,0.024,0.216,1.5170000000000001
2011-12-27 08:30:00,0.218,0.157,0.407,0.238,0.304,0.137,0.068,0.126,0.181,0.056,0.157,2.049
2011-12-27 09:00:00,0.252,0.061,0.095,0.23,0.275,0.137,0.166,0.372,0.229,0.054,0.185,2.056
2011-12-27 09:30:00,0.59,0.102,0.086,0.86,0.181,0.137,0.069,0.125,0.167,0.03,0.248,2.5949999999999998
2011-12-27 10:00:00,0.506,0.07,0.347,1.087,0.78,0.138,0.069,0.124,0.478,0.027,0.186,3.8119999999999994
2011-12-27 10:30:00,0.537,0.084,0.171,0.272,0.238,0.138,0.078,0.122,0.441,0.022,0.156,2.259
2011-12-27 11:00:00,0.503,0.085,0.276,0.314,0.291,0.137,0.114,0.12,0.168,0.023,0.195,2.226
2011-12-27 11:30:00,0.705,0.085,0.15,0.346,0.334,0.138,0.068,0.171,0.142,0.007,0.217,2.3630000000000004
2011-12-27 12:00:00,0.42,0.075,0.438,0.278,0.32,0.138,0.068,0.367,0.201,0.028,0.158,2.491
2011-12-27 12:30:00,0.185,0.088,1.1720001,0.26,0.29,0.138,0.068,0.295,0.14,0.04,0.193,2.8690001
2011-12-27 13:00:00,0.175,0.123,0.943,0.267,0.219,0.137,0.069,0.505,0.157,0.018,0.245,2.858
2011-12-27 13:30:00,0.203,0.153,0.905,0.216,0.197,0.138,0.068,0.353,0.245,0.009,0.163,2.6499999999999995
2011-12-27 14:00:00,0.409,0.247,0.312,0.517,0.316,0.138,0.068,0.691,0.127,0.007,0.158,2.9899999999999993
2011-12-27 14:30:00,0.579,0.19,0.111,0.911,0.247,0.138,0.068,0.336,0.295,0.008,0.223,3.106
2011-12-27 15:00:00,0.609,0.297,0.355,0.55,0.113,0.139,0.068,0.334,0.176,0.007,0.231,2.879
2011-12-27 15:30:00,0.861,0.374,0.36,0.258,0.146,0.136,0.068,0.241,0.151,0.018,0.154,2.7669999999999995
2011-12-27 16:00:00,1.15,0.397,0.404,0.276,0.334,0.137,0.167,0.24,0.181,0.039,0.157,3.482
2011-12-27 16:30:00,1.043,0.977,0.323,0.266,0.217,0.138,0.172,0.499,0.477,0.034,0.238,4.384
2011-12-27 17:00:00,1.274,0.732,0.304,0.261,0.503,0.136,0.129,0.437,0.36,0.007,0.169,4.311999999999999
2011-12-27 17:30:00,0.557,1.325,0.361,0.243,0.36,0.135,0.131,0.457,0.204,0.052,0.182,4.007000000000001
2011-12-27 18:00:00,0.506,1.3660001,0.206,0.424,0.256,0.137,0.121,0.431,0.236,0.064,0.22,3.9670001000000004
2011-12-27 18:30:00,0.502,1.067,0.408,1.225,0.248,0.137,0.127,0.461,0.219,0.225,0.244,4.8629999999999995
2011-12-27 19:00:00,0.512,1.675,0.259,0.433,0.311,0.138,0.125,0.388,0.232,0.19,0.229,4.492000000000001
2011-12-27 19:30:00,0.456,0.324,0.473,1.14,0.268,0.137,0.124,0.376,0.211,0.161,0.154,3.824
2011-12-27 20:00:00,0.468,0.793,0.481,1.969,0.173,0.136,0.122,0.403,0.196,0.138,0.156,5.034999999999999
2011-12-27 20:30:00,0.989,0.195,0.228,1.294,0.51,0.138,0.197,0.382,0.236,0.055,0.23,4.454
2011-12-27 21:00:00,0.423,0.185,0.304,0.888,0.286,0.138,0.129,0.314,0.162,0.04,0.218,3.0869999999999997
2011-12-27 21:30:00,1.27,0.61,0.648,0.867,0.417,0.138,0.125,0.33,0.161,0.042,0.153,4.760999999999999
2011-12-27 22:00:00,0.55,0.236,0.766,0.868,0.359,0.138,0.124,0.444,0.177,0.045,0.16,3.867
2011-12-27 22:30:00,0.398,0.246,0.962,1.261,0.481,0.137,0.143,0.342,0.163,0.049,0.325,4.507000000000001
2011-12-27 23:00:00,0.319,0.263,0.144,1.081,0.547,0.139,0.13,0.348,0.225,0.049,0.454,3.6990000000000003
2011-12-27 23:30:00,0.374,0.269,0.161,0.766,0.225,0.139,0.076,0.353,0.218,0.038,0.43,3.049
2011-12-28 00:00:00,0.357,0.293,0.241,0.762,0.222,0.139,0.069,0.371,0.223,0.018,0.446,3.1409999999999996
2011-12-28 00:30:00,0.35,0.33,0.26,2.256,0.201,0.14,0.068,0.273,0.12,0.017,0.527,4.542
2011-12-28 01:00:00,0.964,0.255,0.18,2.2809999,0.252,0.138,0.069,0.222,0.057,0.018,0.469,4.9049999
2011-12-28 01:30:00,0.274,0.22,0.074,2.276,0.205,0.138,0.068,0.342,0.063,0.017,0.433,4.109999999999999
2011-12-28 02:00:00,0.962,0.24,0.08,1.985,0.181,0.14,0.069,0.229,0.047,0.019,0.442,4.394
2011-12-28 02:30:00,0.216,0.225,0.115,2.2379999,0.247,0.141,0.068,0.744,0.049,0.017,0.393,4.452999900000001
2011-12-28 03:00:00,0.161,0.217,0.126,0.996,0.806,0.138,0.068,0.399,0.055,0.019,0.184,3.1690000000000005
2011-12-28 03:30:00,0.163,0.183,0.12,0.351,0.682,0.139,0.068,0.173,0.076,0.05,0.154,2.159
2011-12-28 04:00:00,0.161,0.17,0.079,0.784,0.334,0.138,0.068,0.133,0.05,0.049,0.213,2.179
2011-12-28 04:30:00,0.199,0.173,0.062,0.315,0.295,0.139,0.069,0.126,0.057,0.047,0.231,1.713
2011-12-28 05:00:00,0.165,0.165,0.101,0.637,0.101,0.138,0.068,0.142,0.072,0.018,0.155,1.7620000000000002
2011-12-28 05:30:00,0.143,0.149,0.109,0.153,0.125,0.138,0.068,0.142,0.03,0.067,0.162,1.286
2011-12-28 06:00:00,0.157,0.204,0.101,0.156,0.157,0.136,0.068,0.128,0.209,0.052,0.245,1.613
2011-12-28 06:30:00,0.173,0.221,0.091,0.229,0.098,0.139,0.068,0.127,0.187,0.037,0.198,1.5679999999999998
2011-12-28 07:00:00,0.186,0.225,0.067,0.173,0.116,0.138,0.068,0.127,0.146,0.044,0.154,1.444
2011-12-28 07:30:00,0.136,0.125,0.078,0.22,0.169,0.138,0.068,0.126,0.279,0.035,0.182,1.5559999999999998
2011-12-28 08:00:00,0.139,0.104,0.143,0.155,0.128,0.139,0.175,0.124,0.319,0.144,0.186,1.7559999999999998
2011-12-28 08:30:00,0.436,0.107,0.123,0.22,0.138,0.137,0.069,0.124,0.315,0.077,0.245,1.991
2011-12-28 09:00:00,0.425,0.154,0.086,0.169,0.343,0.139,0.078,0.126,0.235,0.133,0.247,2.135
2011-12-28 09:30:00,0.353,0.123,0.175,0.221,0.149,0.139,0.069,0.129,0.081,0.085,0.233,1.7570000000000001
2011-12-28 10:00:00,0.77,0.134,0.102,0.629,0.12,0.139,0.124,0.184,0.067,0.061,0.222,2.552
2011-12-28 10:30:00,0.277,0.151,0.137,0.324,0.157,0.139,0.069,0.183,0.041,0.093,0.192,1.763
2011-12-28 11:00:00,0.76,0.283,0.328,0.19,0.181,0.137,0.068,0.511,0.088,0.095,0.349,2.99
2011-12-28 11:30:00,0.53,0.082,0.249,0.21,0.198,0.137,0.069,0.682,0.042,0.074,0.251,2.5239999999999996
2011-12-28 12:00:00,0.455,0.079,0.372,0.239,0.238,0.138,0.068,0.246,0.041,0.055,0.221,2.1519999999999997
2011-12-28 12:30:00,0.308,0.078,0.161,0.311,0.246,0.138,0.068,0.251,0.079,0.09,0.271,2.001
2011-12-28 13:00:00,0.354,0.085,0.217,0.293,0.305,0.14,0.069,0.247,0.069,0.076,0.366,2.221
2011-12-28 13:30:00,0.389,0.079,0.198,0.308,0.294,0.14,0.068,0.271,0.036,0.074,0.255,2.112
2011-12-28 14:00:00,0.439,0.268,0.157,0.933,0.295,0.138,0.069,0.368,0.073,0.086,0.267,3.093
2011-12-28 14:30:00,0.415,0.143,0.063,0.724,0.472,0.138,0.068,0.288,0.056,0.059,0.255,2.681
2011-12-28 15:00:00,0.422,0.147,0.073,0.664,0.324,0.138,0.068,0.473,0.069,0.073,0.342,2.793
2011-12-28 15:30:00,1.081,0.128,0.143,0.629,1.072,0.138,0.068,0.435,0.039,0.064,0.295,4.0920000000000005
2011-12-28 16:00:00,0.436,0.308,0.15,0.68,0.938,0.136,0.068,0.295,0.07,0.071,0.195,3.347
2011-12-28 16:30:00,1.23,0.238,0.169,0.591,0.983,0.137,0.071,0.357,0.068,0.074,0.266,4.183999999999999
2011-12-28 17:00:00,0.715,0.241,0.117,0.7,0.637,0.137,0.199,0.381,0.111,0.149,0.37,3.757
2011-12-28 17:30:00,0.516,0.141,0.14,0.745,0.448,0.137,0.099,0.529,0.127,0.182,0.348,3.4119999999999995
2011-12-28 18:00:00,0.713,0.088,0.156,0.663,0.491,0.138,0.126,0.53,0.44,0.167,0.359,3.871
2011-12-28 18:30:00,0.753,0.105,0.195,0.656,0.499,0.138,0.128,0.336,0.289,0.158,0.786,4.043
2011-12-28 19:00:00,0.553,0.1,0.567,0.692,0.361,0.138,0.12,0.337,0.256,0.142,0.431,3.6969999999999996
2011-12-28 19:30:00,0.671,0.098,0.295,0.669,0.454,0.139,0.123,0.416,0.289,0.136,0.312,3.6020000000000003
2011-12-28 20:00:00,0.777,0.092,0.204,0.777,0.226,0.138,0.192,0.325,0.36,0.243,0.39,3.7239999999999998
2011-12-28 20:30:00,0.598,0.096,0.323,1.517,0.198,0.136,0.122,0.41,0.227,0.169,0.35,4.146
2011-12-28 21:00:00,0.583,0.099,0.321,1.09,0.107,0.139,0.123,0.451,0.222,0.19,0.302,3.6270000000000002
2011-12-28 21:30:00,0.518,0.153,0.215,0.657,0.162,0.137,0.122,0.496,0.151,0.148,0.344,3.1029999999999998
2011-12-28 22:00:00,0.501,0.365,0.172,0.633,0.33,0.138,0.124,0.401,0.225,0.148,0.378,3.415
2011-12-28 22:30:00,0.541,0.161,0.384,0.625,0.335,0.137,0.124,0.197,0.218,0.101,0.337,3.16
2011-12-28 23:00:00,0.435,0.158,0.277,0.584,0.392,0.137,0.125,0.443,0.226,0.027,0.397,3.2010000000000005
2011-12-28 23:30:00,0.314,0.164,0.482,0.529,0.343,0.138,0.117,0.246,0.257,0.017,0.397,3.0040000000000004
2011-12-29 00:00:00,0.28,0.122,0.255,0.64,0.41,0.138,0.068,0.248,0.099,0.019,0.304,2.5830000000000006
2011-12-29 00:30:00,0.442,0.16,0.088,2.2679999,0.342,0.139,0.068,0.245,0.105,0.017,0.319,4.1929999
2011-12-29 01:00:00,0.361,0.131,0.04,2.296,0.318,0.138,0.068,0.34,0.051,0.019,0.398,4.16
2011-12-29 01:30:00,0.321,0.132,0.103,2.266,0.265,0.139,0.067,0.385,0.063,0.038,0.366,4.145
2011-12-29 02:00:00,0.272,0.152,0.102,2.0929999,0.139,0.139,0.068,0.85,0.042,0.049,0.303,4.2089999
2011-12-29 02:30:00,0.204,0.093,0.082,0.725,0.083,0.139,0.067,0.198,0.082,0.047,0.347,2.067
2011-12-29 03:00:00,0.174,0.116,0.035,0.684,0.122,0.139,0.068,0.15,0.053,0.017,0.399,1.9569999999999999
2011-12-29 03:30:00,0.175,0.092,0.058,0.639,0.201,0.139,0.067,0.131,0.041,0.018,0.353,1.9140000000000001
2011-12-29 04:00:00,0.183,0.111,0.132,0.628,0.125,0.138,0.067,0.13,0.043,0.017,0.303,1.8769999999999998
2011-12-29 04:30:00,0.185,0.126,0.115,1.008,0.146,0.138,0.067,0.127,0.057,0.019,0.383,2.3709999999999996
2011-12-29 05:00:00,0.174,0.086,0.07,0.524,0.139,0.137,0.067,0.126,0.059,0.017,0.387,1.786
2011-12-29 05:30:00,0.183,0.105,0.036,0.623,0.313,0.137,0.067,0.158,0.04,0.067,0.302,2.031
2011-12-29 06:00:00,0.163,0.09,0.058,1.066,0.327,0.138,0.066,0.129,0.085,0.061,0.32,2.503
2011-12-29 06:30:00,0.253,0.176,0.144,0.873,0.38,0.139,0.067,0.133,0.045,0.059,0.398,2.6670000000000003
2011-12-29 07:00:00,0.681,0.129,0.163,1.12,0.326,0.138,0.067,0.127,0.228,0.077,0.354,3.41
2011-12-29 07:30:00,0.651,0.163,0.12,0.637,0.256,0.138,0.067,0.127,0.148,0.088,0.303,2.6980000000000004
2011-12-29 08:00:00,0.796,0.145,0.217,1.206,0.283,0.136,0.171,0.128,0.19,0.189,0.356,3.8169999999999997
2011-12-29 08:30:00,0.337,0.308,0.149,0.835,0.316,0.139,0.068,0.128,0.219,0.097,0.435,3.031
2011-12-29 09:00:00,0.825,0.241,0.292,0.639,0.322,0.139,0.068,0.123,0.326,0.061,0.385,3.4210000000000003
2011-12-29 09:30:00,0.328,0.148,0.541,0.212,0.121,0.137,0.068,0.126,0.127,0.032,0.244,2.084
2011-12-29 10:00:00,0.179,0.186,0.424,0.118,0.126,0.138,0.123,0.127,0.096,0.033,0.337,1.887
2011-12-29 10:30:00,0.173,0.175,0.675,0.218,0.078,0.137,0.068,0.123,0.187,0.08,0.217,2.1310000000000002
2011-12-29 11:00:00,0.215,0.17,0.398,0.287,0.244,0.137,0.067,0.188,0.274,0.028,0.213,2.221
2011-12-29 11:30:00,0.237,0.182,0.604,0.363,0.522,0.137,0.067,0.246,0.494,0.017,0.271,3.1399999999999992
2011-12-29 12:00:00,0.211,0.188,0.122,0.225,0.439,0.137,0.067,0.366,0.174,0.022,0.251,2.202
2011-12-29 12:30:00,0.284,0.163,0.043,0.273,0.405,0.138,0.067,0.173,0.103,0.051,0.195,1.8949999999999998
2011-12-29 13:00:00,0.309,0.198,0.035,0.821,0.415,0.139,0.067,0.143,0.061,0.048,0.277,2.513
2011-12-29 13:30:00,0.929,0.563,0.087,0.456,0.467,0.14,0.067,0.176,0.134,0.036,0.219,3.274
2011-12-29 14:00:00,0.57,0.344,0.097,0.215,0.244,0.138,0.067,0.482,0.156,0.017,0.346,2.676
2011-12-29 14:30:00,0.62,0.288,0.089,0.457,0.444,0.138,0.068,0.17,0.125,0.178,0.39,2.967
2011-12-29 15:00:00,0.744,0.145,0.336,0.275,0.427,0.138,0.075,0.308,0.168,0.074,0.359,3.049
